mission_waypoint_id,role,device,device_type,region,device_order_index,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,source_phase2_viewpoint_id,source_phase2_row_index
329,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,13.2841,-77.4841,81.3000,135.00,0.00,0.00,8.9000,-73.1000,81.3000,14,14
330,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,9.9669,-77.1669,81.5000,135.00,0.00,0.00,5.3000,-72.5000,81.5000,15,15
331,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,8.3059,-77.0941,81.3000,45.00,0.00,0.00,11.7000,-73.7000,81.3000,16,16
332,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,6.1000,-76.5000,81.3000,90.00,0.00,0.00,6.1000,-69.7000,81.3000,17,17
333,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,4.7059,-76.4941,81.3000,45.00,0.00,0.00,8.1000,-73.1000,81.3000,18,18
334,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,8.5000,-76.5000,83.5000,90.00,0.00,0.00,8.5000,-71.3000,83.5000,19,19
335,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,16.3955,-73.2307,83.5000,157.50,0.00,0.00,12.7000,-71.7000,83.5000,20,20
336,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,18.2197,-74.7073,83.5000,22.50,0.00,0.00,22.1000,-73.1000,83.5000,21,21
337,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,22.3000,-78.9000,83.5000,90.00,0.00,0.00,22.3000,-73.3000,83.5000,23,23
338,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,23.6631,-78.7346,83.5000,67.50,0.00,0.00,25.5000,-74.3000,83.5000,24,24
339,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,24.8917,-79.3083,83.5000,45.00,0.00,0.00,29.7000,-74.5000,83.5000,25,25
340,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,29.7000,-80.5000,83.5000,90.00,0.00,0.00,29.7000,-74.9000,83.5000,27,27
341,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,33.0113,-70.9887,83.5000,-135.00,0.00,0.00,29.9000,-74.1000,83.5000,28,28
342,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,25.7000,-69.5000,83.5000,-90.00,0.00,0.00,25.7000,-73.5000,83.5000,29,29
343,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,16.3955,-69.7693,83.7000,-157.50,0.00,0.00,12.7000,-71.3000,83.7000,31,31
344,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,15.1672,-68.0212,83.7000,-157.50,0.00,0.00,8.7000,-70.7000,83.7000,32,32
345,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,10.3073,-66.6197,83.5000,-112.50,0.00,0.00,8.7000,-70.5000,83.5000,33,33
346,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,8.6941,-66.5059,83.5000,-135.00,0.00,0.00,5.3000,-69.9000,83.5000,34,34
347,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,1.7887,-66.7887,83.5000,-45.00,0.00,0.00,4.9000,-69.9000,83.5000,35,35
348,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,37.1000,-76.2000,77.5000,90.00,0.00,0.00,37.1000,-70.9000,77.5000,0,0
349,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,44.1770,-79.5675,77.5000,73.12,0.00,0.00,46.1000,-73.6000,77.5000,4,4
350,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,46.5360,-80.6900,77.5000,67.50,0.00,0.00,49.1000,-74.5000,77.5000,5,5
351,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,65.2727,-74.1455,77.7000,157.50,0.00,0.00,61.3000,-72.5000,77.7000,6,6
352,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,64.2002,-65.0552,77.7000,-22.50,0.00,0.00,61.1667,-68.6333,77.7000,9,9
353,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,63.6640,-60.5100,77.7000,-112.50,0.00,0.00,61.1000,-66.7000,77.7000,10,10
354,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,49.5000,-57.8000,77.9000,-90.00,0.00,0.00,49.5000,-64.7000,77.9000,11,11
355,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,42.5000,-75.8000,77.5000,90.00,0.00,0.00,42.5000,-71.9000,77.5000,12,12
356,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,15.3000,-59.2000,77.5000,-90.00,0.00,0.00,15.3000,-63.3000,77.5000,13,13
357,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,0.7455,-55.3273,77.5000,-112.50,0.00,0.00,-0.9000,-59.3000,77.5000,14,14
358,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-11.6986,-54.7578,77.5000,-67.50,0.00,0.00,-9.9000,-59.1000,77.5000,15,15
359,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-14.9360,-54.1100,77.7000,-112.50,0.00,0.00,-17.5000,-60.3000,77.7000,16,16
360,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-17.4221,-53.9425,77.7000,-67.50,0.00,0.00,-15.7000,-58.1000,77.7000,17,17
361,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-27.5031,-61.9925,77.5000,22.50,0.00,0.00,-23.9000,-60.5000,77.5000,18,18
362,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-23.7000,-64.6000,77.5000,90.00,0.00,0.00,-23.7000,-60.7000,77.5000,19,19
363,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-20.5000,-64.8000,77.7000,90.00,0.00,0.00,-20.5000,-58.5000,77.7000,20,20
364,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-17.3000,-65.4000,77.5000,90.00,0.00,0.00,-17.3000,-61.5000,77.5000,22,22
365,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-16.1000,-65.8000,77.5000,90.00,0.00,0.00,-16.1000,-59.3000,77.5000,23,23
366,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-14.5455,-66.0727,77.7000,67.50,0.00,0.00,-12.9000,-62.1000,77.7000,24,24
367,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-12.6577,-67.6577,77.5000,45.00,0.00,0.00,-9.9000,-64.9000,77.5000,25,25
368,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-5.6344,-69.3357,77.7000,67.50,0.00,0.00,-3.3000,-63.7000,77.7000,26,26
369,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,-1.7000,-70.0000,77.5000,90.00,0.00,0.00,-1.7000,-66.1000,77.5000,27,27
370,inspect_capture,tube1,tube,region_shelf1_tube1_shelf4,6,28.5000,-54.4000,80.7000,-90.00,0.00,0.00,28.5000,-61.3000,80.7000,28,28
371,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-20.9000,-52.1000,78.5000,180.00,0.00,0.00,-27.1000,-52.1000,78.5000,0,0
372,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-27.1772,-52.2640,78.7000,90.00,0.00,0.00,-26.9000,-49.7000,78.7000,2,2
373,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-27.3000,-56.7000,78.7000,90.00,0.00,0.00,-27.3000,-52.7000,78.7000,3,3
374,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.7284,-55.3284,78.7000,45.00,0.00,0.00,-27.9000,-52.5000,78.7000,4,4
375,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-33.5672,-52.3788,78.7000,22.50,0.00,0.00,-27.1000,-49.7000,78.7000,5,5
376,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-34.2395,-51.2102,78.7000,9.74,0.00,0.00,-30.1000,-50.5000,78.7000,6,6
377,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.1000,-44.5000,78.7000,-90.00,0.00,0.00,-30.1000,-50.1000,78.7000,7,7
378,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-1.7693,-49.6045,78.7000,-112.50,0.00,0.00,-3.3000,-53.3000,78.7000,8,8
379,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,0.5955,-55.2307,78.7000,157.50,0.00,0.00,-3.1000,-53.7000,78.7000,9,9
380,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,1.7000,-56.1000,78.7000,180.00,0.00,0.00,-3.5000,-56.1000,78.7000,10,10
381,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,15.4654,-59.3369,78.5000,22.50,0.00,0.00,19.9000,-57.5000,78.5000,11,11
382,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,19.7000,-52.9000,78.7000,-90.00,0.00,0.00,19.7000,-59.9000,78.7000,12,12
383,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,24.1866,-53.4806,78.7000,-67.50,0.00,0.00,26.1000,-58.1000,78.7000,14,14
384,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,25.5000,-53.9000,78.7000,-90.00,0.00,0.00,25.5000,-60.9000,78.7000,15,15
385,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,32.7824,-55.4978,78.7000,-157.50,0.00,0.00,26.5000,-58.1000,78.7000,16,16
386,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,34.3000,-55.3000,78.5000,-90.00,0.00,0.00,34.3000,-62.3000,78.5000,17,17
387,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,39.5397,-56.2502,78.7000,-67.50,0.00,0.00,41.3000,-60.5000,78.7000,18,18
388,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,40.5022,-56.6176,78.5000,-112.50,0.00,0.00,37.9000,-62.9000,78.5000,19,19
389,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,50.3770,-57.8230,78.7000,-135.00,0.00,0.00,46.7000,-61.5000,78.7000,21,21
390,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,55.1022,-59.0176,78.9000,-112.50,0.00,0.00,52.5000,-65.3000,78.9000,24,24
391,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,56.5693,-59.6045,78.7000,-67.50,0.00,0.00,58.1000,-63.3000,78.7000,25,25
392,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,58.1000,-59.3000,78.7000,-90.00,0.00,0.00,58.1000,-66.3000,78.7000,26,26
393,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,65.5866,-60.4806,78.5000,-67.50,0.00,0.00,67.5000,-65.1000,78.5000,28,28
394,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,72.1498,-63.5397,78.7000,-157.50,0.00,0.00,67.9000,-65.3000,78.7000,29,29
395,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,67.3000,-72.7000,78.7000,90.00,0.00,0.00,67.3000,-68.7000,78.7000,30,30
396,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,67.5000,-72.3000,81.7000,90.00,0.00,0.00,67.5000,-66.3000,81.7000,31,31
397,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,69.3000,-61.9000,81.7000,-90.00,0.00,0.00,69.3000,-66.9000,81.7000,32,32
398,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,67.3000,-61.1000,81.9000,-90.00,0.00,0.00,67.3000,-67.5000,81.9000,33,33
399,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,65.3000,-60.5000,81.5000,-90.00,0.00,0.00,65.3000,-64.5000,81.5000,34,34
400,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,57.0941,-59.3059,81.5000,-135.00,0.00,0.00,53.7000,-62.7000,81.5000,35,35
401,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,53.1000,-58.3000,81.5000,-90.00,0.00,0.00,53.1000,-62.5000,81.5000,36,36
402,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,52.2257,-58.4024,81.7000,-112.50,0.00,0.00,49.7000,-64.5000,81.7000,37,37
403,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,44.6927,-57.4197,81.5000,-67.50,0.00,0.00,46.3000,-61.3000,81.5000,38,38
404,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,43.7000,-56.9000,81.7000,-90.00,0.00,0.00,43.7000,-63.7000,81.7000,39,39
405,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,39.3866,-55.8806,81.5000,-67.50,0.00,0.00,41.3000,-60.5000,81.5000,40,40
406,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,28.3073,-54.2197,81.5000,-112.50,0.00,0.00,26.7000,-58.1000,81.5000,42,42
407,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,25.0255,-53.1745,81.7000,-135.00,0.00,0.00,20.5000,-57.7000,81.7000,43,43
408,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,23.9570,-52.7263,81.5000,-67.50,0.00,0.00,26.1000,-57.9000,81.5000,44,44
409,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,22.9000,-52.7000,81.9000,-90.00,0.00,0.00,22.9000,-59.7000,81.9000,45,45
410,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,20.1000,-53.3000,81.7000,-90.00,0.00,0.00,20.1000,-57.7000,81.7000,46,46
411,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,17.4804,-54.1415,81.9000,-67.50,0.00,0.00,19.7000,-59.5000,81.9000,47,47
412,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,15.4654,-59.9369,81.5000,22.50,0.00,0.00,19.9000,-58.1000,81.5000,48,48
413,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,16.6716,-62.9284,81.7000,45.00,0.00,0.00,19.5000,-60.1000,81.7000,50,50
414,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,0.4598,-51.7402,81.7000,-135.00,0.00,0.00,-3.5000,-55.7000,81.7000,51,51
415,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-0.1887,-50.5887,81.7000,-135.00,0.00,0.00,-3.3000,-53.7000,81.7000,52,52
416,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-8.1346,-55.7369,81.7000,22.50,0.00,0.00,-3.7000,-53.9000,81.7000,53,53
417,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-23.2230,-53.7770,81.7000,135.00,0.00,0.00,-26.9000,-50.1000,81.7000,54,54
418,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-27.2121,-53.9891,81.7000,90.00,0.00,0.00,-27.0000,-50.1000,81.7000,55,55
419,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-28.9000,-55.9000,81.7000,90.00,0.00,0.00,-28.9000,-50.7000,81.7000,56,56
420,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.2012,-54.2012,81.7000,45.00,0.00,0.00,-27.1000,-50.1000,81.7000,57,57
421,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-32.1284,-53.5284,81.5000,45.00,0.00,0.00,-29.3000,-50.7000,81.5000,59,59
422,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-34.3000,-49.7000,81.5000,0.00,0.00,0.00,-27.3000,-49.7000,81.5000,60,60
423,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.6726,-44.5719,81.7000,-67.50,0.00,0.00,-29.3000,-50.3000,81.7000,61,61
424,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-24.4574,-46.2574,81.9000,-135.00,0.00,0.00,-28.7000,-50.5000,81.9000,62,62
425,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-23.0197,-48.0927,81.7000,-157.50,0.00,0.00,-26.9000,-49.7000,81.7000,63,63
426,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-22.9263,-48.5570,84.7000,-157.50,0.00,0.00,-28.1000,-50.7000,84.7000,64,64
427,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-23.9302,-46.9302,84.5000,-135.00,0.00,0.00,-26.9000,-49.9000,84.5000,65,65
428,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-26.5866,-45.6806,84.7000,-112.50,0.00,0.00,-28.5000,-50.3000,84.7000,66,66
429,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-27.5000,-45.7000,84.7000,-90.00,0.00,0.00,-27.5000,-51.1000,84.7000,67,67
430,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-32.9000,-50.5000,84.5000,0.00,0.00,0.00,-28.9000,-50.5000,84.5000,68,68
431,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-32.4737,-52.2430,84.7000,22.50,0.00,0.00,-27.3000,-50.1000,84.7000,69,69
432,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.7651,-53.3838,84.9000,22.50,0.00,0.00,-27.7000,-51.7000,84.9000,70,70
433,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.0307,-54.5955,84.7000,67.50,0.00,0.00,-28.5000,-50.9000,84.7000,71,71
434,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-25.5693,-55.5955,84.7000,112.50,0.00,0.00,-27.1000,-51.9000,84.7000,72,72
435,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-24.1287,-54.4192,84.7000,125.26,0.00,0.00,-26.9000,-50.5000,84.7000,73,73
436,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-24.1097,-52.5676,84.7000,-22.50,0.00,0.00,-27.0000,-51.6000,84.7000,74,74
437,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-7.7955,-57.2307,84.7000,22.50,0.00,0.00,-4.1000,-55.7000,84.7000,75,75
438,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-7.2355,-58.0355,84.5000,45.00,0.00,0.00,-3.7000,-54.5000,84.5000,76,76
439,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-5.6478,-58.6654,84.7000,56.25,0.00,0.00,-3.8000,-55.8000,84.7000,77,77
440,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-3.5000,-60.1000,84.7000,90.00,0.00,0.00,-3.5000,-55.9000,84.7000,78,78
441,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-6.8698,-52.1302,84.7000,-45.00,0.00,0.00,-3.9000,-55.1000,84.7000,79,79
442,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,0.1527,-57.7527,84.5000,135.00,0.00,0.00,-3.1000,-54.5000,84.5000,80,80
443,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,0.7651,-53.6162,84.7000,-157.50,0.00,0.00,-3.3000,-55.3000,84.7000,81,81
444,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,23.1000,-52.1000,84.9000,-90.00,0.00,0.00,23.1000,-59.1000,84.9000,82,82
445,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,26.1000,-52.7000,84.7000,-90.00,0.00,0.00,26.1000,-59.7000,84.7000,83,83
446,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,21.4162,-63.5651,84.5000,67.50,0.00,0.00,23.1000,-59.5000,84.5000,84,84
447,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,38.4958,-65.6900,84.7000,22.50,0.00,0.00,43.3000,-63.7000,84.7000,86,86
448,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,39.1693,-66.1955,84.9000,67.50,0.00,0.00,40.7000,-62.5000,84.9000,87,87
449,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,42.2574,-67.5426,84.9000,45.00,0.00,0.00,46.5000,-63.3000,84.9000,88,88
450,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,48.1693,-67.5955,84.7000,67.50,0.00,0.00,49.7000,-63.9000,84.7000,89,89
451,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,63.3669,-70.1669,84.7000,135.00,0.00,0.00,58.7000,-65.5000,84.7000,92,92
452,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,64.7645,-70.8355,84.7000,45.00,0.00,0.00,68.3000,-67.3000,84.7000,93,93
453,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,69.6497,-71.4497,84.7000,135.00,0.00,0.00,64.7000,-66.5000,84.7000,94,94
454,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.8698,-70.2698,84.5000,135.00,0.00,0.00,68.9000,-67.3000,84.5000,95,95
455,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,73.1000,-66.1000,84.7000,180.00,0.00,0.00,67.7000,-66.1000,84.7000,96,96
456,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.8698,-63.9302,84.5000,-135.00,0.00,0.00,68.9000,-66.9000,84.5000,97,97
457,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,40.9000,-55.7000,84.7000,-90.00,0.00,0.00,40.9000,-62.1000,84.7000,99,99
458,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,40.2430,-67.2737,87.7000,112.50,0.00,0.00,38.1000,-62.1000,87.7000,100,100
459,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.1000,-62.1000,87.7000,180.00,0.00,0.00,66.1000,-62.1000,87.7000,101,101
460,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.7284,-63.6716,87.7000,-135.00,0.00,0.00,67.9000,-66.5000,87.7000,102,102
461,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,63.7665,-71.0889,87.7000,112.50,0.00,0.00,61.7000,-66.1000,87.7000,103,103
462,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,37.1961,-67.2433,87.7000,112.50,0.00,0.00,34.9000,-61.7000,87.7000,106,106
463,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,20.3302,-52.1302,87.7000,-45.00,0.00,0.00,23.3000,-55.1000,87.7000,107,107
464,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,1.6497,-60.6497,87.7000,135.00,0.00,0.00,-3.3000,-55.7000,87.7000,108,108
465,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.6698,-54.2698,87.5000,45.00,0.00,0.00,-27.7000,-51.3000,87.5000,109,109
466,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.5527,-54.3527,90.7000,45.00,0.00,0.00,-27.3000,-51.1000,90.7000,110,110
467,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-26.7000,-55.9000,90.7000,90.00,0.00,0.00,-26.7000,-51.1000,90.7000,111,111
468,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-22.9000,-56.7000,90.5000,90.00,0.00,0.00,-22.9000,-51.9000,90.5000,112,112
469,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-18.9000,-57.3000,90.7000,90.00,0.00,0.00,-18.9000,-52.5000,90.7000,114,114
470,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-16.6900,-57.9042,90.7000,67.50,0.00,0.00,-14.7000,-53.1000,90.7000,116,116
471,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-14.1000,-58.3000,90.7000,90.00,0.00,0.00,-14.1000,-53.3000,90.7000,117,117
472,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-10.7000,-58.9000,90.5000,90.00,0.00,0.00,-10.7000,-54.1000,90.5000,118,118
473,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-7.4900,-59.5042,90.7000,67.50,0.00,0.00,-5.5000,-54.7000,90.7000,119,119
474,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,63.5000,-71.5000,90.7000,90.00,0.00,0.00,63.5000,-66.5000,90.7000,134,134
475,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.8424,-58.9764,90.5000,170.26,0.00,0.00,66.9000,-58.3000,90.5000,135,135
476,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,69.9672,-54.8212,90.7000,-157.50,0.00,0.00,63.5000,-57.5000,90.7000,136,136
477,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,66.9000,-53.5000,90.7000,-90.00,0.00,0.00,66.9000,-57.5000,90.7000,137,137
478,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,57.7824,-53.2978,90.7000,-157.50,0.00,0.00,51.5000,-55.9000,90.7000,138,138
479,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,39.5412,-48.7203,90.9000,-95.27,0.00,0.00,39.1000,-53.5000,90.9000,139,139
480,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,26.0307,-46.6045,90.7000,-112.50,0.00,0.00,24.5000,-50.3000,90.7000,140,140
481,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,19.6654,-53.1369,90.5000,22.50,0.00,0.00,24.1000,-51.3000,90.5000,141,141
482,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,16.3369,-53.2654,90.7000,-112.50,0.00,0.00,14.5000,-57.7000,90.7000,142,142
483,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-1.1000,-50.5000,90.7000,-90.00,0.00,0.00,-1.1000,-54.9000,90.7000,145,145
484,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-3.7000,-50.3000,90.7000,-90.00,0.00,0.00,-3.7000,-54.5000,90.7000,146,146
485,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-7.7000,-49.3000,90.7000,-90.00,0.00,0.00,-7.7000,-53.9000,90.7000,147,147
486,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-10.1000,-53.8000,90.5000,0.00,0.00,0.00,-10.1000,-53.7000,90.5000,148,148
487,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-11.9000,-48.5000,90.7000,-90.00,0.00,0.00,-11.9000,-53.1000,90.7000,149,149
488,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-14.3397,-48.2502,90.7000,-112.50,0.00,0.00,-16.1000,-52.5000,90.7000,150,150
489,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-20.1000,-46.9000,90.7000,-90.00,0.00,0.00,-20.1000,-51.7000,90.7000,151,151
490,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-22.1397,-46.8502,90.7000,-112.50,0.00,0.00,-23.9000,-51.1000,90.7000,152,152
491,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-21.8958,-48.5100,93.7000,-157.50,0.00,0.00,-26.7000,-50.5000,93.7000,153,153
